6849	Poetry should not be taught in schools	Students need to study the basics of language not a complex form such as poetry	supports
6850	Poetry should not be taught in schools	Poetry is cross-curricular	refutes
6851	Poetry should not be taught in schools	Education is about teaching culture, the arts, and creativity	refutes
6852	Poetry should not be taught in schools	Poetry allows people to express and understand themselves	refutes
6853	Partial birth abortions should be banned	Abortion is wrong per se when there are alternatives such as adoption	supports
6854	Partial birth abortions should be banned	There are more favorable options than abortion.	supports
6855	Partial birth abortions should be banned	When there are other alternatives like adoption, abortion is wrong.	supports
6856	Partial birth abortions should be banned	Abortion is a mistake when there are other alternatives like adoption.	supports
6857	Partial birth abortions should be banned	Partial birth abortions are safer than any available alternative	refutes
6858	Partial birth abortions should be banned	The alternatives to partial birth abortion are not as safe.	refutes
6859	Partial birth abortions should be banned	As opposed to other current alternatives, partial birth abortions are safer	refutes
6860	Partial birth abortions should be banned	Partial birth abortions are less dangerous than the current alternatives available.	refutes
6861	Partial birth abortions should be banned	Banning partial birth abortions is in line with popular and accepted moral standards	supports
6862	Partial birth abortions should be banned	Banning partial birth abortions shows our good moral standards.	supports
6863	Partial birth abortions should be banned	If we do not ban partial birth abortions, our moral standards come into question.	supports
6864	Partial birth abortions should be banned	There is agreement across accepted moral standards that Banning partial birth abortions is correct.	supports
6865	Partial birth abortions should be banned	Banning partial birth abortions is accepted as a moral standard.	supports
6866	Partial birth abortions should be banned	If personhood accrues at birth, then abortion after inducing birth is wrong	supports
6867	Partial birth abortions should be banned	Opposition to partial birth abortion is part of a strategy intended to ban abortion in general	refutes
6868	Partial birth abortions should be banned	"The concept of ""foetal rights"" is an attack on the autonomy of women"	refutes
6869	Partial birth abortions should be banned	Foetal rights should not supercede the personal rights of women.	refutes
6870	Partial birth abortions should be banned	Foetal rights threaten a woman's right to choose what is best for her own body.	refutes
6871	Partial birth abortions should be banned	"The autonomy of women is threatened by The concept of ""foetal rights"""	refutes
6872	Partial birth abortions should be banned	Foetal rights imposes a threat on the autonomy of women	refutes
6873	Partial birth abortions should be banned	The foetus feels pain	supports
